ID,Language_ID,Parameter_ID,Original_Form,Clean_IPA,SLP1_Bridge,Is_Valid
308-173-1,308,173,fɨkr a-k(a)-ā,fɨkr ak(a)aː,fɨkrak(a)A,True
308-25-1,308,25,a-šmār-ē,aʃmaːrē,aʃmArē,True
308-90-1,308,90,a-xan-ē,axanē,axanē,True
308-223-1,308,223,a-gr-ē,agrē,agrē,True
308-134-1,308,134,eyžē,eːjʒē,eyʒē,True
308-142-1,308,142,axwanē,axwanē,axwanē,True
308-118-1,308,118,gama a-k(a)-ā,gama ak(a)aː,gamaak(a)A,True
308-63-1,308,63,a-w(a)-ā,aw(a)aː,aw(a)A,True
308-48-1,308,48,šaṛ a-k(a)-ā,ʃaɽ ak(a)aː,ʃaɽak(a)A,True
308-86-1,308,86,a-kūž-ē,akuːʒē,akUʒē,True
308-221-1,308,221,a-w(a)-ā,aw(a)aː,aw(a)A,True
308-120-1,308,120,daḷak a-n(ē)-ē,daḷak an(ē)ē,daḷakan(ē)ē,True
308-119-1,308,119,a-kīš-ē,akiːʃē,akIʃē,True
308-178-1,308,178,qāym a-k(a)-ā,qaːjm ak(a)aː,qAymak(a)A,True
308-220-1,308,220,a-w(a)-ā,aw(a)aː,aw(a)A,True
308-76-1,308,76,a-w(a)-ā lī,aw(a)aː liː,aw(a)AlI,True
308-187-1,308,187,a-šūr-ē,aʃuːrē,aʃUrē,True
308-139-1,308,139,a-dür-ē,adürē,adürē,True
308-20-1,308,20,a-sūz-ē,asuːzē,asUzē,True
308-60-1,308,60,a-rɨč-ē,arɨčē,arɨčē,True
308-177-1,308,177,a-x(a)-ā,ax(a)aː,ax(a)A,True
308-80-1,308,80,ṛāw a-k(a)-ā,ɽaːw ak(a)aː,ɽAwak(a)A,True
308-225-1,308,225,a-hāṛ-ē,ahaːɽē,ahAɽē,True
308-29-1,308,29,a-kan-ē,akanē,akanē,True
308-222-1,308,222,a-šār-ē,aʃaːrē,aʃArē,True
308-8-2,308,8,pūs,puːs,pUs,True
308-30-2,308,30,pis,pis,pis,True
308-213-2,308,213,sā,saː,sA,True
308-186-2,308,186,garm,garm,garm,True
75-19-1,75,19,tex̌ xǝṣ̌ak,teːx̌ xǝʂ̌ak,tex̌xǝžak,True
75-173-1,75,173,čʉrt din,čʉrt din,čʉrtdin,True
311-208-1,311,208,furmìga,furmìga,furmìga,True
311-4-1,311,4,scéndra,scéndra,scéndra,True
311-6-1,311,6,s-cèna,scèna,scèna,True
311-7-1,311,7,catìf,catìf,catìf,True
311-8-1,311,8,crùsta,crùsta,crùsta,True
311-10-1,311,10,pànscia,pànscia,pànscia,True
311-11-1,311,11,grànt,grànt,grànt,True
311-12-1,311,12,üSèl,üsèl,üsèl,True
311-13-1,311,13,piàa,piàa,piàa,True
311-215-1,311,215,mãr,mãr,mãr,True
311-14-1,311,14,négar,négar,négar,True
311-15-1,311,15,sanch,sanch,sanch,True
311-17-1,311,17,òs,òs,òs,True
311-19-1,311,19,fiadàa,fiadàa,fiadàa,True
311-20-1,311,20,brüSàa,brüsàa,brüsàa,True
311-220-1,311,220,purtàa,purtàa,purtàa,True
311-18-1,311,18,stùmich,stùmich,stùmich,True
311-226-1,311,226,ungia,ungia,ungia,True
311-22-1,311,22,nìvar,nìvar,nìvar,True
311-23-1,311,23,frèc,frèc,frèc,True
311-24-1,311,24,vignì,vignì,vignì,True
311-25-1,311,25,cuntàa,cuntàa,cuntàa,True
311-223-1,311,223,piànc,piànc,piànc,True
311-27-1,311,27,dì,dì,dì,True
311-28-1,311,28,murì,murì,murì,True
311-29-1,311,29,cavàa,cavàa,cavàa,True
311-30-1,311,30,vùnc,vùnc,vùnc,True
311-224-1,311,224,fàa,fàa,fàa,True
311-31-1,311,31,can,can,can,True
311-32-1,311,32,béf,béf,béf,True
311-33-1,311,33,sèch,sèch,sèch,True
311-35-1,311,35,pulvra,pulvra,pulvra,True
311-36-1,311,36,urégia,urégia,urégia,True
311-37-1,311,37,tèra,tèra,tèra,True
311-38-1,311,38,mangiàa,mangiàa,mangiàa,True
311-39-1,311,39,öf,öf,öf,True
311-40-1,311,40,öc,öc,öc,True
311-41-1,311,41,burlàa,burlàa,burlàa,True
311-42-1,311,42,luntàn,luntàn,luntàn,True
311-45-1,311,45,avèch paüra,avèch paüra,avèchpaüra,True
311-46-1,311,46,piüma,piüma,piüma,True
311-48-1,311,48,tacàa lit,tacàa lit,tacàalit,True
311-50-1,311,50,föch,föch,föch,True
311-51-1,311,51,pès,pès,pès,True
311-52-1,311,52,cinch,cinch,cinch,True
311-55-1,311,55,fiũ,fiũ,fiũ,True
311-211-1,311,211,mùsca,mùsca,mùsca,True
311-56-1,311,56,vùlàa,vùlàa,vùlàa,True
311-57-1,311,57,nébia,nébia,nébia,True
311-58-1,311,58,pè,pè,pè,True
311-203-1,311,203,busch,busch,busch,True
311-59-1,311,59,quàtar,quàtar,quàtar,True
311-60-1,311,60,gelàa,geːlàa,gelàa,True
311-61-1,311,61,früta,früta,früta,True
311-62-1,311,62,pién,pién,pién,True
311-63-1,311,63,dàa,dàa,dàa,True
311-218-1,311,218,andàa ≠ va,andàa ≠ va,andàa≠va,True
311-64-1,311,64,bùn,bùn,bùn,True
311-65-1,311,65,erba,eːrba,erba,True
311-66-1,311,66,vért,vért,vért,True
311-225-1,311,225,gratàa,gratàa,gratàa,True
311-68-1,311,68,cavèl,cavèl,cavèl,True
311-69-1,311,69,màn,màn,màn,True
311-216-1,311,216,dür,dür,dür,True
311-71-1,311,71,có,có,có,True
311-72-1,311,72,séntìi,séntìi,séntìi,True
311-73-1,311,73,cör,cör,cör,True
311-74-1,311,74,gréf,gréf,gréf,True
311-222-1,311,222,scùnt,scùnt,scùnt,True
311-76-1,311,76,culpìi,culpìi,culpìi,True
311-78-1,311,78,còrnu,còrnu,còrnu,True
311-186-1,311,186,còlt,còlt,còlt,True
311-214-1,311,214,cà,cà,cà,True
311-80-1,311,80,casàa,casàa,casàa,True
311-83-1,311,83,giàs,giàs,giàs,True
311-86-1,311,86,masàa,masàa,masàa,True
311-87-1,311,87,ginöc,ginöc,ginöc,True
311-88-1,311,88,savè,savè,savè,True
311-89-1,311,89,lãch,lãch,lãch,True
311-90-1,311,90,rìt,rìt,rìt,True
311-91-1,311,91,föia,föia,föia,True
311-92-1,311,92,sinistra,sinistra,sinistra,True
311-93-1,311,93,gàmba,gàmba,gàmba,True
311-95-1,311,95,vìf,vìf,vìf,True
311-96-1,311,96,fidich,fidich,fidich,True
311-97-1,311,97,lùnch,lùnch,lùnch,True
311-98-1,311,98,piöc,piöc,piöc,True
311-99-1,311,99,òm,òm,òm,True
311-101-1,311,101,càrna,càrna,càrna,True
311-102-1,311,102,lüna,lüna,lüna,True
311-104-1,311,104,muntagna,muntagna,muntagna,True
311-105-1,311,105,bùca,bùca,bùca,True
311-49-1,311,49,ungia,ungia,ungia,True
311-106-1,311,106,nòm,nòm,nòm,True
311-107-1,311,107,strénc,strénc,strénc,True
311-210-1,311,210,butùn,butùn,butùn,True
311-108-1,311,108,vesìn,veːsìn,vesìn,True
311-109-1,311,109,còl,còl,còl,True
311-110-1,311,110,nöf,nöf,nöf,True
311-111-1,311,111,nòc,nòc,nòc,True
311-112-1,311,112,nàs,nàs,nàs,True
311-114-1,311,114,vèc,vèc,vèc,True
311-115-1,311,115,vün,vün,vün,True
311-118-1,311,118,giügàa,giügàa,giügàa,True
311-119-1,311,119,tiràa,tiràa,tiràa,True
311-120-1,311,120,rüSàa,rüsàa,rüsàa,True
311-121-1,311,121,piöva,piöva,piöva,True
311-122-1,311,122,rùs,rùs,rùs,True
311-124-1,311,124,destra,deːstra,destra,True
311-125-1,311,125,fiùm,fiùm,fiùm,True
311-127-1,311,127,radìs,radìs,radìs,True
311-129-1,311,129,mãrc,mãrc,mãrc,True
311-130-1,311,130,rutùnt,rutùnt,rutùnt,True
311-219-1,311,219,cùr,cùr,cùr,True
311-132-1,311,132,sã,sã,sã,True
311-133-1,311,133,sàbia,sàbia,sàbia,True
311-134-1,311,134,dì,dì,dì,True
311-136-1,311,136,mãr,mãr,mãr,True
311-137-1,311,137,vidèe,vidèeː,vidèe,True
311-138-1,311,138,suménsa,suménsa,suménsa,True
311-139-1,311,139,cüSì,cüsì,cüsì,True
311-213-1,311,213,umbrìa,umbrìa,umbrìa,True
311-140-1,311,140,afilà,afilà,afilà,True
311-141-1,311,141,cürt,cürt,cürt,True
311-142-1,311,142,cantàa,cantàa,cantàa,True
311-143-1,311,143,vès sedü,vès seːdü,vèssedü,True
311-144-1,311,144,pèl,pèl,pèl,True
311-145-1,311,145,cél,cél,cél,True
311-146-1,311,146,durmìi,durmìi,durmìi,True
311-147-1,311,147,piscinìn,piscinìn,piscinìn,True
311-148-1,311,148,sentìi,seːntìi,sentìi,True
311-149-1,311,149,füm,füm,füm,True
311-150-1,311,150,lìs,lìs,lìs,True
311-151-1,311,151,bìs,bìs,bìs,True
311-152-1,311,152,néf,néf,néf,True
311-158-1,311,158,stàa in pé,stàa in pé,stàainpé,True
311-159-1,311,159,stèla,stèla,stèla,True
311-160-1,311,160,bastùn,bastùn,bastùn,True
311-161-1,311,161,sàs,sàs,sàs,True
311-162-1,311,162,drìs,drìs,drìs,True
311-164-1,311,164,sü,sü,sü,True
311-217-1,311,217,dùls,dùls,dùls,True
311-165-1,311,165,Sgunfiàa,sgunfiàa,sgunfiàa,True
311-166-1,311,166,nadàa,nadàa,nadàa,True
311-167-1,311,167,cùa,cùa,cùa,True
311-221-1,311,221,ciapàa,ciapàa,ciapàa,True
311-171-1,311,171,gròs,gròs,gròs,True
311-209-1,311,209,garùn,garùn,garùn,True
311-173-1,311,173,pensàa,peːnsàa,pensàa,True
311-176-1,311,176,tri,tri,tri,True
311-177-1,311,177,tiràa,tiràa,tiràa,True
311-178-1,311,178,ligàa,ligàa,ligàa,True
311-179-1,311,179,léngua,léngua,léngua,True
311-180-1,311,180,dén,dén,dén,True
311-181-1,311,181,piànta,piànta,piànta,True
311-182-1,311,182,giràa,giràa,giràa,True
311-183-1,311,183,dü,dü,dü,True
311-184-1,311,184,tra sü,tra sü,trasü,True
311-187-1,311,187,lavàa,lavàa,lavàa,True
311-188-1,311,188,acua,acua,acua,True
311-190-1,311,190,bagnà,bagnà,bagnà,True
311-194-1,311,194,bianch,bianch,bianch,True
311-196-1,311,196,làrch,làrch,làrch,True
311-198-1,311,198,vént,vént,vént,True
311-199-1,311,199,ála,ála,ála,True
311-202-1,311,202,dòna,dòna,dòna,True
311-204-1,311,204,vèrman,vèrman,vèrman,True
311-206-1,311,206,an,an,an,True
311-207-1,311,207,giàlt,giàlt,giàlt,True
311-212-1,311,212,iér,iér,iér,True
311-71-2,311,71,crápa,crápa,crápa,True
311-210-2,311,210,bamburìn,bamburìn,bamburìn,True
307-51-1,307,51,t-avâ misü,tavâ misü,tavâmisü,True
307-91-1,307,91,p′ârag,p′ârag,p′ârag,True
307-120-1,307,120,-li-,li,li,True
307-129-1,307,129,ti-kiy-,tikij,tikiy,True
312-4-1,312,4,âs′a,âs′a,âs′a,True
312-6-1,312,6,pṭ′i,pʈ′i,pw′i,True
312-8-1,312,8,č′a,č′a,č′a,True
312-10-1,312,10,kṭ′ol,kʈ′oːl,kw′ol,True
312-11-1,312,11,′oala,′oːala,′oala,True
312-12-1,312,12,mřâŋć′a,mřâŋć′a,mřâNć′a,True
312-13-1,312,13,âš′aã ŋâ-,âʃ′aã ŋâ,âʃ′aãNâ,True
312-14-1,312,14,ẓ′ia,ẓ′ia,ẓ′ia,True
312-15-1,312,15,l′ui,l′ui,l′ui,True
312-17-1,312,17,âṭ′i,âʈ′i,âw′i,True
312-19-1,312,19,š′ü̃ kṣoa-,ʃ′ü̃ kʂoːa,ʃ′ü̃kzoa,True
312-22-1,312,22,nir′u,nir′u,nir′u,True
312-23-1,312,23,′üć,′üć,′üć,True
312-25-1,312,25,gâň′e-,gâň′eː,gâň′e,True
312-27-1,312,27,gâǰ′âr,gâǰ′âr,gâǰ′âr,True
312-28-1,312,28,mř′e-,mř′eː,mř′e,True
312-29-1,312,29,kč′a-,kč′a,kč′a,True
312-30-1,312,30,m′ul,m′ul,m′ul,True
312-31-1,312,31,kuř′i,kuř′i,kuř′i,True
312-32-1,312,32,p′ia-,p′ia,p′ia,True
312-33-1,312,33,dâň′a-,dâň′a,dâň′a,True
312-35-1,312,35,pâř′asa duř,pâř′asa duř,pâř′asaduř,True
312-36-1,312,36,k′or,k′oːr,k′or,True
312-37-1,312,37,b′üm,b′üm,b′üm,True
312-38-1,312,38,i′u-,i′u,i′u,True
312-39-1,312,39,âṣ′o,âʂ′oː,âz′o,True
312-40-1,312,40,âč′ẽ,âč′eː̃,âč′ẽ,True
312-41-1,312,41,′üň e-,′üň eː,′üňe,True
312-42-1,312,42,bâd′üř,bâd′üř,bâd′üř,True
312-45-1,312,45,vid′ařa-,vid′ařa,vid′ařa,True
312-46-1,312,46,pâṭ′ü,pâʈ′ü,pâw′ü,True
312-50-1,312,50,âŋ′o,âŋ′oː,âN′o,True
312-51-1,312,51,′oa mâći,′oːa mâći,′oamâći,True
312-52-1,312,52,p′uč,p′uč,p′uč,True
312-55-1,312,55,p′iš,p′iʃ,p′iʃ,True
312-56-1,312,56,unr′â-,unr′â,unr′â,True
312-57-1,312,57,m′e,m′eː,m′e,True
312-58-1,312,58,k′ür,k′ür,k′ür,True
312-59-1,312,59,št′o,ʃt′oː,ʃt′o,True
312-60-1,312,60,š′ea tia-,ʃ′eːa tia,ʃ′eatia,True
312-63-1,312,63,př′e-,př′eː,př′e,True
312-64-1,312,64,l′esta,l′eːsta,l′esta,True
312-65-1,312,65,′üs,′üs,′üs,True
312-66-1,312,66,k′ukuň,k′ukuň,k′ukuň,True
312-68-1,312,68,ẓ′ü,ẓ′ü,ẓ′ü,True
312-69-1,312,69,d′üšt,d′üʃt,d′üʃt,True
312-71-1,312,71,ṣ′ea,ʂ′eːa,z′ea,True
312-72-1,312,72,sâŋ′â-,sâŋ′â,sâN′â,True
312-73-1,312,73,źâr′a,źâr′a,źâr′a,True
312-74-1,312,74,âl′aŋo,âl′aŋoː,âl′aNo,True
312-76-1,312,76,v′ia-,v′ia,v′ia,True
312-80-1,312,80,šârt′oř ku-,ʃârt′oːř ku,ʃârt′ořku,True
312-83-1,312,83,š′ea,ʃ′eːa,ʃ′ea,True
312-86-1,312,86,ǰâň′a-,ǰâň′a,ǰâň′a,True
312-89-1,312,89,s′ur,s′ur,s′ur,True
312-90-1,312,90,kân′a-,kân′a,kân′a,True
312-91-1,312,91,p′or,p′oːr,p′or,True
312-92-1,312,92,k′u,k′u,k′u,True
312-95-1,312,95,ǰ′üa-,ǰ′üa,ǰ′üa,True
312-96-1,312,96,iâň′i,iâň′i,iâň′i,True
312-97-1,312,97,draŋ′aň,draŋ′aň,draN′aň,True
312-98-1,312,98,′ü,′ü,′ü,True
312-99-1,312,99,m′oč,m′oːč,m′oč,True
312-101-1,312,101,ân′o bâṭa,ân′oː bâʈa,ân′obâwa,True
312-104-1,312,104,d′o,d′oː,d′o,True
312-105-1,312,105,âš′a,âʃ′a,âʃ′a,True
312-106-1,312,106,n′om,n′oːm,n′om,True
312-107-1,312,107,âr′aň,âr′aň,âr′aň,True
312-108-1,312,108,t′uarẽ,t′uareː̃,t′uarẽ,True
312-110-1,312,110,nu·′ĩ,nu·′ĩ,nu·′ĩ,True
312-111-1,312,111,řâd′or,řâd′oːr,řâd′or,True
312-112-1,312,112,nâs′uř,nâs′uř,nâs′uř,True
312-114-1,312,114,s′üma,s′üma,s′üma,True
312-115-1,312,115,′ev,′eːv,′ev,True
312-118-1,312,118,miš′a-,miʃ′a,miʃ′a,True
312-119-1,312,119,kṣ′oa-,kʂ′oːa,kz′oa,True
312-120-1,312,120,sp′ia-,sp′ia,sp′ia,True
312-121-1,312,121,âg′ol,âg′oːl,âg′ol,True
312-125-1,312,125,gâl′oa,gâl′oːa,gâl′oa,True
312-127-1,312,127,kâř′u,kâř′u,kâř′u,True
312-129-1,312,129,pk′ula,pk′ula,pk′ula,True
312-132-1,312,132,ẓ′uk,ẓ′uk,ẓ′uk,True
312-133-1,312,133,ć′ü,ć′ü,ć′ü,True
312-134-1,312,134,giǰ′a ku-,giǰ′a ku,giǰ′aku,True
312-136-1,312,136,dâri′op,dâri′oːp,dâri′op,True
312-137-1,312,137,vâň′a-,vâň′a,vâň′a,True
312-138-1,312,138,b′i,b′i,b′i,True
312-139-1,312,139,š′üa-,ʃ′üa,ʃ′üa,True
312-140-1,312,140,ći′o,ći′oː,ći′o,True
312-141-1,312,141,muṭ′a,muʈ′a,muw′a,True
312-142-1,312,142,l′âalu ku-,l′âalu ku,l′âaluku,True
312-143-1,312,143,ǰ′e-,ǰ′eː,ǰ′e,True
312-144-1,312,144,č′om,č′oːm,č′om,True
312-145-1,312,145,d′i,d′i,d′i,True
312-146-1,312,146,pṣ′u-,pʂ′u,pz′u,True
312-147-1,312,147,turć′ã,turć′ã,turć′ã,True
312-149-1,312,149,d′üm,d′üm,d′üm,True
312-150-1,312,150,salk′aň,salk′aň,salk′aň,True
312-152-1,312,152,ź′im,ź′im,ź′im,True
312-158-1,312,158,′u tia-,′u tia,′utia,True
312-159-1,312,159,řâšt′o,řâʃt′oː,řâʃt′o,True
312-160-1,312,160,ḍ′un,ɖ′un,q′un,True
312-161-1,312,161,v′oṭ,v′oːʈ,v′ow,True
312-164-1,312,164,s′u,s′u,s′u,True
312-166-1,312,166,n′oš ku-,n′oːʃ ku,n′oʃku,True
312-173-1,312,173,viš′a-,viʃ′a,viʃ′a,True
312-176-1,312,176,tr′e,tr′eː,tr′e,True
312-177-1,312,177,âṭl′oa-,âʈl′oːa,âwl′oa,True
312-178-1,312,178,giṭ′a-,giʈ′a,giw′a,True
312-179-1,312,179,d′ić,d′ić,d′ić,True
312-180-1,312,180,d′ut,d′ut,d′ut,True
312-181-1,312,181,kân′o,kân′oː,kân′o,True
312-183-1,312,183,d′ü,d′ü,d′ü,True
312-184-1,312,184,bâr′uň âša-,bâr′uň âʃa,bâr′uňâʃa,True
312-186-1,312,186,tâp′i,tâp′i,tâp′i,True
312-187-1,312,187,dâr′a-,dâr′a,dâr′a,True
312-188-1,312,188,′oa,′oːa,′oa,True
312-190-1,312,190,ẓal′a,ẓal′a,ẓal′a,True
312-194-1,312,194,kâš′ara,kâʃ′ara,kâʃ′ara,True
312-196-1,312,196,višt′ař,viʃt′ař,viʃt′ař,True
312-198-1,312,198,dâm′u,dâm′u,dâm′u,True
312-199-1,312,199,unr′a pâṭü,unr′a pâʈü,unr′apâwü,True
312-202-1,312,202,ǰ′ukuř,ǰ′ukuř,ǰ′ukuř,True
312-204-1,312,204,g′u,g′u,g′u,True
312-206-1,312,206,s′a,s′a,s′a,True
312-20-1,312,20,luṣ′a-,luʂ′a,luz′a,True
312-7-1,312,7,ḍâk′ara,ɖâk′ara,qâk′ara,True
312-48-1,312,48,kâl′a ku-,kâl′a ku,kâl′aku,True
312-109-1,312,109,mâr′aňiŋ,mâr′aňiŋ,mâr′aňiN,True
312-93-1,312,93,źâm·p′o,źâm·p′oː,źâm·p′o,True
312-122-1,312,122,źaň′a,źaň′a,źaň′a,True
312-88-1,312,88,źâň′a-,źâň′a,źâň′a,True
312-24-1,312,24,′âća-,′âća,′âća,True
312-165-1,312,165,âps′a-,âps′a,âps′a,True
312-167-1,312,167,dam′aři,dam′aři,dam′aři,True
312-182-1,312,182,pilŋ′ioa-,pilŋ′ioːa,pilN′ioa,True
312-148-1,312,148,g′un kṣoa-,g′un kʂoːa,g′unkzoa,True
312-171-1,312,171,b′uaṭa,b′uaʈa,b′uawa,True
312-124-1,312,124,pâč′uṭ,pâč′uʈ,pâč′uw,True
312-151-1,312,151,bâb′ista,bâb′ista,bâb′ista,True
312-207-1,312,207,′âadra,′âadra,′âadra,True
312-18-1,312,18,č′uk,č′uk,č′uk,True
312-49-1,312,49,nâč′ẽ,nâč′eː̃,nâč′ẽ,True
312-61-1,312,61,kâc̣′avec̣,kâc̣′aveːc̣,kâc̣′avec̣,True
312-62-1,312,62,pâr′ea,pâr′eːa,pâr′ea,True
312-78-1,312,78,ṣ′iŋ,ʂ′iŋ,z′iN,True
312-87-1,312,87,ź′õ,ź′oː̃,ź′õ,True
312-102-1,312,102,m′os,m′oːs,m′os,True
312-130-1,312,130,puṇr′aň,puɳr′aň,puRr′aň,True
312-162-1,312,162,sṭ′âla,sʈ′âla,sw′âla,True
312-203-1,312,203,bân′a,bân′a,bân′a,True
312-208-1,312,208,řâm′ik,řâm′ik,řâm′ik,True
312-209-1,312,209,c̣′ũ,c̣′ũ,c̣′ũ,True
312-210-1,312,210,š′üṇ,ʃ′üɳ,ʃ′üR,True
312-211-1,312,211,t′üruk,t′üruk,t′üruk,True
312-212-1,312,212,d′us,d′us,d′us,True
312-213-1,312,213,mât′ik,mât′ik,mât′ik,True
312-214-1,312,214,âm′o,âm′oː,âm′o,True
312-215-1,312,215,kâř′o,kâř′oː,kâř′o,True
312-216-1,312,216,kâk′ař,kâk′ař,kâk′ař,True
312-217-1,312,217,m′ura,m′ura,m′ura,True
312-218-1,312,218,i′e-,i′eː,i′e,True
312-219-1,312,219,âč′uṇa-,âč′uɳa,âč′uRa,True
312-220-1,312,220,g′âa-,g′âa,g′âa,True
312-221-1,312,221,g′âa-,g′âa,g′âa,True
312-222-1,312,222,ṭâk′oa-,ʈâk′oːa,wâk′oa,True
312-223-1,312,223,ẓ′u-,ẓ′u,ẓ′u,True
312-224-1,312,224,k′u-,k′u,k′u,True
312-225-1,312,225,pš′a-,pʃ′a,pʃ′a,True
312-226-1,312,226,nâč′ẽ,nâč′eː̃,nâč′ẽ,True
314-71-1,314,71,ṣ′ei,ʂ′eːi,z′ei,True
314-68-1,314,68,ẓ′u,ẓ′u,ẓ′u,True
314-36-1,314,36,k′or,k′oːr,k′or,True
314-40-1,314,40,âč′ẽ,âč′ẽ,âč′ẽ,True
314-112-1,314,112,nâs′uň,nâs′uň,nâs′uň,True
314-105-1,314,105,âš′a,âʃ′a,âʃ′a,True
314-179-1,314,179,d′ić,d′ić,d′ić,True
314-18-1,314,18,č′uk,č′uk,č′uk,True
314-10-1,314,10,kṭ′ol,kʈ′oːl,kw′ol,True
314-180-1,314,180,d′ut,d′ut,d′ut,True
314-49-1,314,49,nâč′e,nâč′eː,nâč′e,True
314-144-1,314,144,č′om,č′oːm,č′om,True
314-17-1,314,17,âṭ′i,âʈ′i,âw′i,True
314-73-1,314,73,zar′a,zar′a,zar′a,True
314-15-1,314,15,l′ui,l′ui,l′ui,True
314-164-1,314,164,s′u,s′u,s′u,True
314-102-1,314,102,m′os,m′oːs,m′os,True
314-145-1,314,145,d′i,d′i,d′i,True
314-159-1,314,159,řušt′o,řuʃt′oː,řuʃt′o,True
314-121-1,314,121,âg′ol,âg′oːl,âg′ol,True
314-188-1,314,188,′ov,′oːv,′ov,True
314-22-1,314,22,nâr′u,nâr′u,nâr′u,True
314-125-1,314,125,nân′i,nân′i,nân′i,True
314-198-1,314,198,dam′i,dam′i,dam′i,True
314-161-1,314,161,v′oṭ,v′oːʈ,v′ow,True
314-133-1,314,133,ćui′u,ćui′u,ćui′u,True
314-50-1,314,50,âŋ′o,âŋ′oː,âN′o,True
314-149-1,314,149,di′um,di′um,di′um,True
314-4-1,314,4,âs′a,âs′a,âs′a,True
314-35-1,314,35,pař′esa,pař′eːsa,pař′esa,True
314-181-1,314,181,kan′o,kan′oː,kan′o,True
314-91-1,314,91,p′or,p′oːr,p′or,True
314-127-1,314,127,kâř′u,kâř′u,kâř′u,True
314-55-1,314,55,p′iš,p′iʃ,p′iʃ,True
314-61-1,314,61,kâc̣av′ec̣ [?],kâc̣av′eːc̣ [?],kâc̣av′ec̣[?],True
314-132-1,314,132,ẓ′uk,ẓ′uk,ẓ′uk,True
314-101-1,314,101,baṭ′a,baʈ′a,baw′a,True
314-51-1,314,51,′ov-mâći,′oːvmâći,′ovmâći,True
314-39-1,314,39,kâk′ok pudř′a,kâk′oːk pudř′a,kâk′okpudř′a,True
314-78-1,314,78,ṣ′iŋ,ʂ′iŋ,z′iN,True
314-167-1,314,167,damř′e·i,damř′eː·i,damř′e·i,True
314-31-1,314,31,kř′u·i,kř′u·i,kř′u·i,True
314-151-1,314,151,bab′imsta,bab′imsta,bab′imsta,True
314-106-1,314,106,n′om,n′oːm,n′om,True
314-99-1,314,99,mânš′a,mânʃ′a,mânʃ′a,True
314-202-1,314,202,ǰ′ukur,ǰ′ukur,ǰ′ukur,True
314-27-1,314,27,gaǰǰ′or,gaǰǰ′oːr,gaǰǰ′or,True
314-111-1,314,111,řâd′or,řâd′oːr,řâd′or,True
314-206-1,314,206,s′a,s′a,s′a,True
314-114-1,314,114,si′um,si′um,si′um,True
314-110-1,314,110,nu·′i,nu·′i,nu·′i,True
314-64-1,314,64,l′esta,l′eːsta,l′esta,True
314-7-1,314,7,ḍag′ar,ɖag′ar,qag′ar,True
314-190-1,314,190,ẓal′a,ẓal′a,ẓal′a,True
314-97-1,314,97,drig′aň,drig′aň,drig′aň,True
314-23-1,314,23,i′uć,i′uć,i′uć,True
314-92-1,314,92,k′âa,k′âa,k′âa,True
314-108-1,314,108,tavr′ẽ,tavr′ẽ,tavr′ẽ,True
314-42-1,314,42,badi′uř,badi′uř,badi′uř,True
314-11-1,314,11,′âl,′âl,′âl,True
314-147-1,314,147,parm′aň,parm′aň,parm′aň,True
314-74-1,314,74,gânv′o,gânv′oː,gânv′o,True
314-194-1,314,194,kâš′ar,kâʃ′ar,kâʃ′ar,True
314-14-1,314,14,ẓ′i,ẓ′i,ẓ′i,True
314-122-1,314,122,z′aňa,z′aňa,z′aňa,True
314-115-1,314,115,′ev,′eːv,′ev,True
314-183-1,314,183,di′u,di′u,di′u,True
314-176-1,314,176,tr′e,tr′eː,tr′e,True
314-59-1,314,59,štav′o,ʃtav′oː,ʃtav′o,True
314-52-1,314,52,p′uč,p′uč,p′uč,True
314-32-1,314,32,pi·′e-,pi·′eː,pi·′e,True
314-146-1,314,146,pṣ′u-,pʂ′u,pz′u,True
314-143-1,314,143,niš′e-,niʃ′eː,niʃ′e,True
314-63-1,314,63,př′e-,př′eː,př′e,True
314-20-1,314,20,luṣ′e-,luʂ′eː,luz′e,True
314-28-1,314,28,mř′e-,mř′eː,mř′e,True
314-38-1,314,38,i′u-,i′u,i′u,True
314-86-1,314,86,ǰaň′e-,ǰaň′eː,ǰaň′e,True
314-56-1,314,56,undr′â-,undr′â,undr′â,True
314-24-1,314,24,′âća-,′âća,′âća,True
314-72-1,314,72,saŋ′â-,saŋ′â,saN′â,True
314-137-1,314,137,vâň′a-,vâň′a,vâň′a,True
314-6-1,314,6,pṭ′i,pʈ′i,pw′i,True
314-8-1,314,8,č′a,č′a,č′a,True
314-12-1,314,12,mřaŋ′ać,mřaŋ′ać,mřaN′ać,True
314-215-1,314,215,kař′o,kař′oː,kař′o,True
314-220-1,314,220,g′âa-,g′âa,g′âa,True
314-223-1,314,223,ẓ′u-,ẓ′u,ẓ′u,True
314-29-1,314,29,kuč′a-,kuč′a,kuč′a,True
314-30-1,314,30,m′ul,m′ul,m′ul,True
314-224-1,314,224,k′u-,k′u,k′u,True
314-37-1,314,37,b′im,b′im,b′im,True
314-45-1,314,45,vadař′e-,vadař′eː,vadař′e,True
314-46-1,314,46,pâṭ′a,pâʈ′a,pâw′a,True
